group: algebra

Paciente = {
	CPF_Paciente:string, email:string, nome:string, endereco_UF:string, endereco_rua:string, endereco_bairro:string, endereco_CEP:string, endereco_numero:string, endereco_cidade:string
66, 5, "20202020202", 214.58, 1, 429.16, 0.0
66, 7, "10101010101", 225.69, 1, 644.82, 0.0
67, 4, "20202020202", 152.1, 1, 304.2, 0.0
68, 6, "20202020202", 165.37, 1, 330.73, 0.0
69, 2, "20202020202", 329.42, 1, 658.83, 0.0
70, 2, "20202020202", 157.6, 1, 315.2, 0.0
70, 7, "10101010101", 271.7, 1, 776.3, 0.0
71, 8, "10101010101", 239.91, 1, 685.46, 0.0
72, 1, "20202020202", 35.85, 1, 71.71, 0.0
73, 7, "10101010101", 54.74, 1, 156.41, 0.0
74, 7, "20202020202", 106.98, 1, 305.67, 0.0
75, 3, "10101010101", 307.92, 1, 615.83, 0.0
76, 8, "20202020202", 89.21, 1, 254.88, 0.0
76, 2, "20202020202", 186.22, 1, 372.44, 0.0
77, 7, "10101010101", 19.52, 1, 55.77, 0.0
78, 2, "10101010101", 211.52, 1, 423.04, 0.0
79, 6, "10101010101", 173.9, 1, 347.8, 0.0
79, 1, "20202020202", 32.03, 1, 64.06, 0.0
80, 7, "20202020202", 47.73, 1, 136.38, 0.0
80, 1, "20202020202", 89.45, 1, 178.9, 0.0
81, 7, "20202020202", 155.04, 1, 442.97, 0.0
82, 2, "10101010101", 364.72, 1, 729.44, 0.0
83, 4, "10101010101", 250.9, 1, 501.8, 0.0
84, 8, "20202020202", 244.37, 1, 698.19, 0.0
84, 6, "10101010101", 189.91, 1, 379.82, 0.0
85, 2, "20202020202", 198.16, 1, 396.31, 0.0
86, 7, "20202020202", 169.84, 1, 485.25, 0.0
86, 1, "20202020202", 365.89, 1, 731.79, 0.0
87, 3, "10101010101", 193.94, 1, 387.89, 0.0
87, 6, "10101010101", 214.21, 1, 428.41, 0.0
88, 3, "20202020202", 164.82, 1, 329.64, 0.0
88, 5, "20202020202", 178.29, 1, 356.58, 0.0
89, 2, "20202020202", 131.56, 1, 263.11, 0.0
90, 5, "20202020202", 73.36, 1, 146.71, 0.0
91, 2, "20202020202", 215.69, 1, 431.37, 0.0
92, 4, "10101010101", 399.99, 1, 799.98, 0.0
93, 6, "10101010101", 248.97, 1, 497.93, 0.0
93, 3, "10101010101", 92.81, 1, 185.63, 0.0
94, 6, "10101010101", 388.6, 1, 777.19, 0.0
95, 8, "10101010101", 114.06, 1, 325.88, 0.0
96, 7, "10101010101", 231.93, 1, 662.67, 0.0
96, 3, "20202020202", 44.56, 1, 89.13, 0.0
97, 2, "10101010101", 127.3, 1, 254.59, 0.0
98, 1, "20202020202", 44.97, 1, 89.94, 0.0
99, 1, "20202020202", 374.06, 1, 748.12, 0.0
100, 8, "10101010101", 216.7, 1, 619.13, 0.0
101, 4, "10101010101", 230.8, 1, 461.6, 0.0
102, 5, "10101010101", 42.91, 1, 85.81, 0.0
103, 1, "10101010101", 294.45, 1, 588.91, 0.0
104, 7, "10101010101", 191.9, 1, 548.28, 0.0
104, 2, "20202020202", 50.38, 1, 100.76, 0.0
105, 8, "10101010101", 184.36, 1, 526.75, 0.0
106, 2, "20202020202", 75.03, 1, 150.06, 0.0
107, 8, "10101010101", 230.52, 1, 658.62, 0.0
107, 2, "20202020202", 38.87, 1, 77.74, 0.0
108, 7, "20202020202", 84.0, 1, 239.99, 0.0
108, 4, "20202020202", 158.87, 1, 317.73, 0.0
109, 8, "20202020202", 106.5, 1, 304.28, 0.0
110, 7, "10101010101", 130.54, 1, 372.96, 0.0
111, 5, "20202020202", 192.22, 1, 384.44, 0.0
112, 1, "20202020202", 255.57, 1, 511.14, 0.0
113, 3, "10101010101", 78.54, 1, 157.08, 0.0
113, 8, "10101010101", 50.63, 1, 144.67, 0.0
114, 3, "20202020202", 380.81, 1, 761.62, 0.0
114, 6, "20202020202", 311.15, 1, 622.31, 0.0
115, 5, "10101010101", 385.19, 1, 770.39, 0.0
115, 1, "10101010101", 212.14, 1, 424.28, 0.0
116, 5, "20202020202", 100.06, 1, 200.13, 0.0
117, 6, "20202020202", 291.08, 1, 582.16, 0.0
117, 5, "20202020202", 344.26, 1, 688.52, 0.0
118, 4, "10101010101", 113.78, 1, 227.55, 0.0
119, 3, "10101010101", 49.66, 1, 99.31, 0.0
120, 6, "10101010101", 193.74, 1, 387.48, 0.0
121, 7, "10101010101", 235.74, 1, 673.54, 0.0
122, 4, "20202020202", 380.31, 1, 760.61, 0.0
122, 5, "10101010101", 118.97, 1, 237.95, 0.0
123, 3, "10101010101", 89.2, 1, 178.4, 0.0
123, 6, "10101010101", 334.46, 1, 668.93, 0.0
124, 4, "20202020202", 256.79, 1, 513.58, 0.0
124, 1, "20202020202", 358.38, 1, 716.75, 0.0
125, 8, "10101010101", 198.26, 1, 566.46, 0.0
126, 3, "20202020202", 348.06, 1, 696.11, 0.0
127, 4, "20202020202", 70.94, 1, 141.89, 0.0
128, 7, "10101010101", 270.2, 1, 772.01, 0.0
129, 8, "20202020202", 148.42, 1, 424.07, 0.0
130, 4, "20202020202", 43.24, 1, 86.49, 0.0
131, 1, "10101010101", 186.6, 1, 373.2, 0.0
131, 5, "20202020202", 311.44, 1, 622.89, 0.0
132, 5, "10101010101", 169.88, 1, 339.76, 0.0
133, 2, "20202020202", 164.95, 1, 329.9, 0.0
134, 7, "10101010101", 29.39, 1, 83.98, 0.0
134, 3, "20202020202", 326.49, 1, 652.97, 0.0
135, 6, "10101010101", 172.36, 1, 344.72, 0.0
136, 5, "20202020202", 330.9, 1, 661.81, 0.0
136, 6, "20202020202", 277.68, 1, 555.35, 0.0
137, 4, "10101010101", 243.82, 1, 487.64, 0.0
138, 4, "10101010101", 239.72, 1, 479.43, 0.0
138, 2, "10101010101", 32.1, 1, 64.2, 0.0
139, 8, "10101010101", 202.77, 1, 579.33, 0.0
139, 4, "20202020202", 399.3, 1, 798.59, 0.0
140, 6, "20202020202", 278.45, 1, 556.9, 0.0
140, 5, "20202020202", 97.1, 1, 194.2, 0.0
141, 4, "20202020202", 143.89, 1, 287.78, 0.0
142, 6, "10101010101", 133.92, 1, 267.84, 0.0
143, 4, "20202020202", 374.88, 1, 749.77, 0.0
144, 1, "10101010101", 264.23, 1, 528.46, 0.0
145, 3, "10101010101", 386.69, 1, 773.39, 0.0
145, 3, "20202020202", 269.83, 1, 539.67, 0.0
146, 1, "10101010101", 269.61, 1, 539.22, 0.0
147, 7, "20202020202", 66.41, 1, 189.73, 0.0
148, 5, "20202020202", 395.91, 1, 791.82, 0.0
149, 4, "10101010101", 149.0, 1, 298.01, 0.0
150, 6, "20202020202", 237.92, 1, 475.84, 0.0
150, 4, "10101010101", 254.11, 1, 508.22, 0.0
151, 2, "10101010101", 393.13, 1, 786.26, 0.0
152, 8, "20202020202", 267.94, 1, 765.53, 0.0
153, 4, "10101010101", 275.42, 1, 550.84, 0.0
153, 8, "20202020202", 59.43, 1, 169.79, 0.0
154, 4, "10101010101", 384.01, 1, 768.02, 0.0
155, 8, "10101010101", 217.49, 1, 621.39, 0.0
156, 2, "10101010101", 335.79, 1, 671.58, 0.0
157, 8, "10101010101", 196.08, 1, 560.22, 0.0
158, 8, "10101010101", 152.23, 1, 434.94, 0.0
159, 1, "20202020202", 120.42, 1, 240.84, 0.0
159, 1, "10101010101", 241.87, 1, 483.73, 0.0
160, 8, "10101010101", 92.86, 1, 265.32, 0.0
161, 7, "10101010101", 196.72, 1, 562.05, 0.0
162, 7, "10101010101", 208.56, 1, 595.89, 0.0
163, 7, "10101010101", 82.47, 1, 235.63, 0.0
163, 6, "10101010101", 128.37, 1, 256.74, 0.0
164, 4, "10101010101", 62.84, 1, 125.67, 0.0
165, 1, "20202020202", 189.61, 1, 379.22, 0.0
165, 4, "10101010101", 77.55, 1, 155.1, 0.0
166, 5, "10101010101", 394.63, 1, 789.27, 0.0
167, 3, "20202020202", 233.44, 1, 466.89, 0.0
167, 1, "20202020202", 378.1, 1, 756.19, 0.0
168, 5, "20202020202", 93.95, 1, 187.91, 0.0
169, 1, "20202020202", 387.92, 1, 775.84, 0.0
170, 6, "10101010101", 370.83, 1, 741.67, 0.0
171, 7, "10101010101", 246.83, 1, 705.22, 0.0
172, 5, "10101010101", 104.43, 1, 208.86, 0.0
173, 4, "20202020202", 315.82, 1, 631.64, 0.0
174, 6, "20202020202", 199.75, 1, 399.5, 0.0
175, 1, "10101010101", 302.97, 1, 605.94, 0.0
176, 3, "10101010101", 148.7, 1, 297.4, 0.0
177, 8, "20202020202", 138.47, 1, 395.62, 0.0
178, 1, "10101010101", 339.65, 1, 679.3, 0.0
179, 3, "10101010101", 107.02, 1, 214.04, 0.0
180, 8, "10101010101", 19.24, 1, 54.96, 0.0
180, 7, "10101010101", 21.89, 1, 62.54, 0.0
181, 2, "10101010101", 221.65, 1, 443.29, 0.0
182, 7, "10101010101", 115.43, 1, 329.79, 0.0
183, 2, "10101010101", 60.06, 1, 120.13, 0.0
183, 7, "20202020202", 162.59, 1, 464.53, 0.0
184, 7, "20202020202", 166.04, 1, 474.39, 0.0
185, 1, "10101010101", 281.66, 1, 563.32, 0.0
186, 1, "10101010101", 245.14, 1, 490.28, 0.0
187, 7, "20202020202", 118.26, 1, 337.88, 0.0
187, 3, "10101010101", 212.79, 1, 425.59, 0.0
188, 7, "20202020202", 25.28, 1, 72.22, 0.0
189, 3, "20202020202", 57.13, 1, 114.27, 0.0
190, 3, "20202020202", 291.88, 1, 583.76, 0.0
191, 1, "20202020202", 191.78, 1, 383.55, 0.0
192, 7, "10101010101", 24.39, 1, 69.7, 0.0
193, 1, "20202020202", 180.18, 1, 360.36, 0.0
194, 7, "10101010101", 53.95, 1, 154.13, 0.0
194, 5, "20202020202", 209.92, 1, 419.84, 0.0
195, 2, "20202020202", 119.39, 1, 238.77, 0.0
196, 2, "10101010101", 139.25, 1, 278.49, 0.0
197, 7, "10101010101", 96.37, 1, 275.33, 0.0
198, 5, "20202020202", 387.91, 1, 775.82, 0.0
199, 4, "10101010101", 280.64, 1, 561.28, 0.0
200, 2, "20202020202", 277.37, 1, 554.73, 0.0
201, 7, "20202020202", 36.91, 1, 105.47, 0.0
201, 8, "20202020202", 157.77, 1, 450.78, 0.0
202, 4, "20202020202", 87.38, 1, 174.75, 0.0
203, 2, "10101010101", 61.98, 1, 123.95, 0.0
204, 6, "20202020202", 198.65, 1, 397.3, 0.0
205, 2, "20202020202", 180.99, 1, 361.98, 0.0
206, 4, "20202020202", 155.62, 1, 311.23, 0.0
207, 2, "10101010101", 343.44, 1, 686.89, 0.0
208, 3, "20202020202", 234.94, 1, 469.89, 0.0
208, 8, "10101010101", 226.91, 1, 648.32, 0.0
209, 4, "20202020202", 247.07, 1, 494.15, 0.0
210, 2, "10101010101", 162.17, 1, 324.34, 0.0
210, 4, "20202020202", 67.73, 1, 135.47, 0.0
211, 7, "10101010101", 108.83, 1, 310.94, 0.0
211, 8, "10101010101", 231.1, 1, 660.3, 0.0
212, 2, "10101010101", 139.52, 1, 279.04, 0.0
213, 3, "20202020202", 183.64, 1, 367.28, 0.0
213, 8, "10101010101", 163.16, 1, 466.18, 0.0
214, 1, "20202020202", 381.94, 1, 763.88, 0.0
214, 8, "10101010101", 68.72, 1, 196.35, 0.0
215, 8, "20202020202", 203.91, 1, 582.61, 0.0
215, 8, "20202020202", 61.4, 1, 175.44, 0.0
216, 5, "10101010101", 317.78, 1, 635.56, 0.0
217, 6, "10101010101", 310.0, 1, 620.0, 0.0
218, 1, "20202020202", 123.56, 1, 247.11, 0.0
219, 6, "20202020202", 87.25, 1, 174.49, 0.0
219, 3, "10101010101", 330.07, 1, 660.15, 0.0
220, 5, "20202020202", 239.78, 1, 479.55, 0.0
221, 3, "10101010101", 118.63, 1, 237.26, 0.0
222, 5, "20202020202", 165.69, 1, 331.38, 0.0
223, 6, "20202020202", 381.35, 1, 762.69, 0.0
223, 6, "10101010101", 350.84, 1, 701.68, 0.0
224, 7, "10101010101", 271.63, 1, 776.1, 0.0
224, 4, "20202020202", 125.7, 1, 251.4, 0.0
225, 1, "10101010101", 62.34, 1, 124.68, 0.0
226, 7, "10101010101", 278.87, 1, 796.77, 0.0
227, 6, "20202020202", 55.91, 1, 111.82, 0.0
227, 3, "10101010101", 173.63, 1, 347.26, 0.0
228, 4, "20202020202", 54.23, 1, 108.45, 0.0
229, 6, "10101010101", 395.56, 1, 791.12, 0.0
230, 2, "10101010101", 142.5, 1, 285.01, 0.0
231, 1, "10101010101", 190.03, 1, 380.07, 0.0
232, 2, "10101010101", 77.5, 1, 155.01, 0.0
233, 4, "20202020202", 266.74, 1, 533.47, 0.0
234, 1, "20202020202", 102.04, 1, 204.08, 0.0
234, 4, "20202020202", 135.83, 1, 271.66, 0.0
235, 2, "10101010101", 395.08, 1, 790.16, 0.0
236, 3, "20202020202", 382.92, 1, 765.84, 0.0
236, 2, "10101010101", 245.26, 1, 490.52, 0.0
237, 5, "20202020202", 183.84, 1, 367.68, 0.0
237, 7, "10101010101", 185.64, 1, 530.4, 0.0
238, 4, "10101010101", 226.15, 1, 452.29, 0.0
239, 4, "10101010101", 371.74, 1, 743.47, 0.0
240, 3, "10101010101", 29.75, 1, 59.5, 0.0
240, 3, "10101010101", 86.44, 1, 172.87, 0.0
241, 3, "20202020202", 299.85, 1, 599.7, 0.0
242, 2, "20202020202", 195.7, 1, 391.4, 0.0
243, 5, "10101010101", 360.35, 1, 720.7, 0.0
244, 1, "10101010101", 42.24, 1, 84.49, 0.0
245, 6, "10101010101", 181.09, 1, 362.19, 0.0
246, 1, "10101010101", 108.69, 1, 217.39, 0.0
247, 6, "10101010101", 232.41, 1, 464.82, 0.0
248, 4, "20202020202", 163.1, 1, 326.21, 0.0
248, 8, "10101010101", 209.77, 1, 599.35, 0.0
249, 6, "10101010101", 381.62, 1, 763.24, 0.0
250, 8, "10101010101", 272.8, 1, 779.42, 0.0
251, 6, "20202020202", 390.46, 1, 780.92, 0.0
251, 2, "10101010101", 214.53, 1, 429.07, 0.0
252, 3, "10101010101", 134.38, 1, 268.76, 0.0
253, 2, "10101010101", 76.04, 1, 152.08, 0.0
254, 6, "20202020202", 70.28, 1, 140.55, 0.0
255, 2, "10101010101", 327.85, 1, 655.7, 0.0
256, 4, "20202020202", 173.59, 1, 347.18, 0.0
257, 4, "10101010101", 198.26, 1, 396.53, 0.0
258, 7, "20202020202", 197.65, 1, 564.71, 0.0
259, 2, "10101010101", 363.44, 1, 726.87, 0.0
260, 1, "10101010101", 371.55, 1, 743.1, 0.0
261, 6, "10101010101", 365.62, 1, 731.23, 0.0
262, 5, "20202020202", 179.5, 1, 358.99, 0.0
262, 8, "10101010101", 40.53, 1, 115.79, 0.0
263, 1, "20202020202", 318.22, 1, 636.44, 0.0
263, 6, "20202020202", 229.19, 1, 458.39, 0.0
264, 3, "10101010101", 144.58, 1, 289.16, 0.0
265, 4, "10101010101", 62.55, 1, 125.1, 0.0
265, 4, "20202020202", 225.13, 1, 450.27, 0.0
266, 3, "10101010101", 247.19, 1, 494.39, 0.0
267, 4, "20202020202", 228.29, 1, 456.59, 0.0
267, 3, "20202020202", 39.23, 1, 78.47, 0.0
268, 6, "10101010101", 327.42, 1, 654.83, 0.0
269, 3, "10101010101", 342.43, 1, 684.86, 0.0
269, 6, "10101010101", 165.09, 1, 330.19, 0.0
270, 3, "10101010101", 299.63, 1, 599.26, 0.0
271, 6, "10101010101", 274.57, 1, 549.15, 0.0
271, 3, "20202020202", 140.06, 1, 280.12, 0.0
272, 1, "10101010101", 250.9, 1, 501.79, 0.0
272, 4, "10101010101", 376.26, 1, 752.52, 0.0
273, 2, "20202020202", 192.49, 1, 384.97, 0.0
274, 2, "10101010101", 43.05, 1, 86.11, 0.0
275, 7, "10101010101", 235.06, 1, 671.61, 0.0
276, 5, "10101010101", 144.52, 1, 289.04, 0.0
277, 2, "10101010101", 151.73, 1, 303.46, 0.0
277, 8, "10101010101", 130.72, 1, 373.49, 0.0
278, 6, "10101010101", 390.4, 1, 780.8, 0.0
279, 2, "10101010101", 172.34, 1, 344.68, 0.0
280, 2, "20202020202", 333.96, 1, 667.92, 0.0
281, 3, "20202020202", 391.39, 1, 782.79, 0.0
282, 5, "10101010101", 265.7, 1, 531.4, 0.0
282, 7, "10101010101", 114.89, 1, 328.27, 0.0
283, 8, "20202020202", 76.89, 1, 219.68, 0.0
284, 6, "20202020202", 389.01, 1, 778.03, 0.0
284, 4, "10101010101", 340.3, 1, 680.6, 0.0
285, 5, "10101010101", 173.05, 1, 346.1, 0.0
286, 8, "10101010101", 266.63, 1, 761.8, 0.0
287, 7, "10101010101", 279.28, 1, 797.95, 0.0
288, 7, "20202020202", 162.41, 1, 464.04, 0.0
289, 7, "10101010101", 56.4, 1, 161.15, 0.0
290, 6, "20202020202", 124.05, 1, 248.1, 0.0
291, 5, "20202020202", 78.94, 1, 157.89, 0.0
292, 8, "20202020202", 252.97, 1, 722.77, 0.0
293, 2, "10101010101", 75.39, 1, 150.79, 0.0
293, 8, "20202020202", 88.22, 1, 252.06, 0.0
294, 8, "20202020202", 233.02, 1, 665.76, 0.0
295, 1, "10101010101", 97.28, 1, 194.57, 0.0
296, 4, "20202020202", 163.13, 1, 326.26, 0.0
297, 6, "20202020202", 247.76, 1, 495.53, 0.0
298, 5, "10101010101", 131.9, 1, 263.8, 0.0
299, 4, "10101010101", 125.91, 1, 251.81, 0.0
299, 7, "10101010101", 244.46, 1, 698.47, 0.0
300, 5, "20202020202", 292.28, 1, 584.56, 0.0
301, 5, "10101010101", 200.01, 1, 400.02, 0.0
302, 6, "20202020202", 136.93, 1, 273.86, 0.0
303, 5, "20202020202", 95.64, 1, 191.27, 0.0
304, 3, "10101010101", 270.77, 1, 541.55, 0.0
304, 5, "20202020202", 365.09, 1, 730.18, 0.0
305, 4, "20202020202", 364.94, 1, 729.89, 0.0
306, 2, "20202020202", 72.98, 1, 145.96, 0.0
307, 6, "10101010101", 304.08, 1, 608.16, 0.0
308, 2, "20202020202", 45.13, 1, 90.26, 0.0
309, 2, "20202020202", 223.69, 1, 447.38, 0.0
310, 8, "10101010101", 100.55, 1, 287.29, 0.0
311, 1, "10101010101", 194.52, 1, 389.04, 0.0
312, 3, "20202020202", 262.56, 1, 525.12, 0.0
313, 4, "20202020202", 381.27, 1, 762.55, 0.0
313, 6, "10101010101", 31.72, 1, 63.44, 0.0
314, 2, "20202020202", 213.75, 1, 427.5, 0.0
315, 6, "20202020202", 357.99, 1, 715.98, 0.0
316, 1, "10101010101", 109.12, 1, 218.24, 0.0
317, 6, "10101010101", 165.69, 1, 331.39, 0.0
318, 2, "10101010101", 43.09, 1, 86.18, 0.0
318, 2, "20202020202", 191.62, 1, 383.24, 0.0
319, 1, "20202020202", 182.82, 1, 365.65, 0.0
319, 2, "20202020202", 258.55, 1, 517.1, 0.0
320, 2, "10101010101", 211.65, 1, 423.3, 0.0
321, 7, "20202020202", 59.6, 1, 170.28, 0.0
321, 8, "10101010101", 198.15, 1, 566.15, 0.0
322, 8, "10101010101", 266.73, 1, 762.08, 0.0
323, 5, "20202020202", 43.78, 1, 87.56, 0.0
324, 2, "10101010101", 344.21, 1, 688.43, 0.0
324, 1, "10101010101", 344.5, 1, 689.0, 0.0
325, 5, "10101010101", 164.74, 1, 329.47, 0.0
325, 6, "10101010101", 67.69, 1, 135.37, 0.0
326, 3, "10101010101", 74.69, 1, 149.38, 0.0
326, 1, "10101010101", 63.89, 1, 127.78, 0.0
327, 7, "20202020202", 177.98, 1, 508.52, 0.0
327, 3, "20202020202", 370.15, 1, 740.3, 0.0
328, 6, "10101010101", 289.21, 1, 578.43, 0.0
328, 4, "20202020202", 219.66, 1, 439.32, 0.0
329, 7, "10101010101", 237.74, 1, 679.27, 0.0
330, 3, "10101010101", 306.79, 1, 613.57, 0.0
331, 7, "20202020202", 231.99, 1, 662.83, 0.0
331, 2, "20202020202", 191.57, 1, 383.14, 0.0
332, 8, "10101010101", 44.44, 1, 126.98, 0.0
333, 5, "10101010101", 270.48, 1, 540.95, 0.0
333, 8, "20202020202", 112.88, 1, 322.51, 0.0
334, 6, "20202020202", 67.76, 1, 135.52, 0.0
334, 4, "10101010101", 153.01, 1, 306.02, 0.0
335, 3, "20202020202", 77.67, 1, 155.34, 0.0
336, 2, "20202020202", 105.84, 1, 211.69, 0.0
337, 2, "20202020202", 196.52, 1, 393.04, 0.0
337, 3, "20202020202", 26.62, 1, 53.25, 0.0
338, 3, "10101010101", 298.94, 1, 597.87, 0.0
338, 3, "10101010101", 170.28, 1, 340.55, 0.0
339, 4, "20202020202", 174.2, 1, 348.4, 0.0
339, 6, "20202020202", 194.81, 1, 389.63, 0.0
340, 6, "10101010101", 100.33, 1, 200.67, 0.0
340, 5, "20202020202", 370.44, 1, 740.89, 0.0
341, 2, "20202020202", 235.85, 1, 471.71, 0.0
341, 7, "20202020202", 247.84, 1, 708.11, 0.0
342, 1, "10101010101", 99.97, 1, 199.93, 0.0
343, 1, "20202020202", 330.26, 1, 660.52, 0.0
344, 5, "10101010101", 372.43, 1, 744.86, 0.0
345, 5, "10101010101", 257.71, 1, 515.42, 0.0
345, 8, "10101010101", 256.76, 1, 733.61, 0.0
346, 4, "20202020202", 193.31, 1, 386.61, 0.0
346, 2, "10101010101", 385.93, 1, 771.86, 0.0
347, 5, "10101010101", 85.35, 1, 170.7, 0.0
348, 6, "10101010101", 315.12, 1, 630.25, 0.0
349, 6, "10101010101", 383.87, 1, 767.74, 0.0
350, 6, "10101010101", 356.27, 1, 712.55, 0.0
351, 8, "10101010101", 47.61, 1, 136.04, 0.0
351, 6, "20202020202", 115.13, 1, 230.26, 0.0
352, 2, "20202020202", 121.22, 1, 242.44, 0.0
353, 1, "20202020202", 361.86, 1, 723.71, 0.0
354, 1, "10101010101", 104.05, 1, 208.09, 0.0
354, 4, "20202020202", 338.38, 1, 676.75, 0.0
355, 8, "20202020202", 27.44, 1, 78.41, 0.0
356, 4, "20202020202", 177.86, 1, 355.72, 0.0
356, 8, "20202020202", 131.17, 1, 374.77, 0.0
357, 1, "10101010101", 159.14, 1, 318.28, 0.0
357, 2, "20202020202", 320.08, 1, 640.17, 0.0
358, 1, "20202020202", 83.62, 1, 167.24, 0.0
359, 6, "10101010101", 232.57, 1, 465.14, 0.0
360, 2, "20202020202", 103.77, 1, 207.54, 0.0
360, 6, "10101010101", 179.75, 1, 359.49, 0.0
361, 5, "10101010101", 67.98, 1, 135.97, 0.0
361, 1, "20202020202", 266.75, 1, 533.51, 0.0
362, 8, "20202020202", 111.25, 1, 317.85, 0.0
362, 4, "10101010101", 131.93, 1, 263.85, 0.0
363, 5, "10101010101", 237.08, 1, 474.16, 0.0
363, 6, "20202020202", 384.5, 1, 768.99, 0.0
364, 6, "10101010101", 279.85, 1, 559.69, 0.0
365, 2, "10101010101", 267.08, 1, 534.16, 0.0
366, 2, "10101010101", 359.54, 1, 719.08, 0.0
366, 1, "20202020202", 313.45, 1, 626.9, 0.0
367, 3, "20202020202", 172.19, 1, 344.37, 0.0
367, 5, "10101010101", 199.26, 1, 398.53, 0.0
368, 4, "10101010101", 308.95, 1, 617.9, 0.0
368, 3, "20202020202", 84.71, 1, 169.42, 0.0
369, 4, "20202020202", 111.91, 1, 223.81, 0.0
370, 8, "20202020202", 248.91, 1, 711.16, 0.0
371, 5, "10101010101", 166.25, 1, 332.49, 0.0
371, 7, "20202020202", 171.77, 1, 490.76, 0.0
372, 6, "20202020202", 322.25, 1, 644.49, 0.0
373, 2, "20202020202", 104.32, 1, 208.64, 0.0
374, 6, "10101010101", 205.57, 1, 411.14, 0.0
375, 4, "10101010101", 72.95, 1, 145.91, 0.0
376, 3, "10101010101", 87.38, 1, 174.76, 0.0
376, 3, "20202020202", 249.76, 1, 499.52, 0.0
377, 8, "20202020202", 245.17, 1, 700.48, 0.0
378, 5, "10101010101", 296.57, 1, 593.14, 0.0
378, 6, "20202020202", 248.7, 1, 497.4, 0.0
379, 4, "20202020202", 334.94, 1, 669.89, 0.0
380, 2, "10101010101", 205.84, 1, 411.68, 0.0
380, 3, "10101010101", 361.37, 1, 722.73, 0.0
381, 7, "10101010101", 263.84, 1, 753.82, 0.0
382, 3, "20202020202", 203.93, 1, 407.86, 0.0
383, 4, "10101010101", 290.93, 1, 581.86, 0.0
384, 4, "20202020202", 178.31, 1, 356.63, 0.0
385, 7, "20202020202", 178.12, 1, 508.91, 0.0
386, 6, "20202020202", 120.17, 1, 240.33, 0.0
387, 2, "10101010101", 192.47, 1, 384.95, 0.0
387, 3, "10101010101", 105.42, 1, 210.84, 0.0
388, 1, "10101010101", 333.72, 1, 667.44, 0.0
389, 6, "10101010101", 253.38, 1, 506.77, 0.0
390, 1, "10101010101", 265.11, 1, 530.22, 0.0
390, 8, "10101010101", 70.45, 1, 201.28, 0.0
391, 3, "10101010101", 159.9, 1, 319.8, 0.0
391, 1, "10101010101", 57.56, 1, 115.13, 0.0
392, 4, "10101010101", 301.35, 1, 602.69, 0.0
392, 2, "10101010101", 231.09, 1, 462.19, 0.0
393, 4, "20202020202", 373.64, 1, 747.29, 0.0
394, 2, "20202020202", 152.49, 1, 304.97, 0.0
394, 2, "20202020202", 353.54, 1, 707.08, 0.0
395, 6, "20202020202", 280.6, 1, 561.2, 0.0
396, 4, "10101010101", 325.06, 1, 650.12, 0.0
397, 5, "10101010101", 174.6, 1, 349.2, 0.0
398, 6, "10101010101", 360.37, 1, 720.74, 0.0
399, 4, "20202020202", 102.54, 1, 205.08, 0.0
399, 4, "10101010101", 338.62, 1, 677.25, 0.0
400, 1, "10101010101", 343.0, 1, 686.01, 0.0
400, 6, "20202020202", 209.63, 1, 419.26, 0.0
401, 4, "10101010101", 45.3, 1, 90.61, 0.0
402, 3, "20202020202", 391.19, 1, 782.38, 0.0
403, 4, "20202020202", 242.88, 1, 485.76, 0.0
403, 6, "20202020202", 254.79, 1, 509.58, 0.0
404, 6, "20202020202", 93.97, 1, 187.94, 0.0
405, 5, "20202020202", 92.46, 1, 184.92, 0.0
406, 7, "20202020202", 68.97, 1, 197.05, 0.0
406, 3, "20202020202", 327.12, 1, 654.25, 0.0
407, 5, "20202020202", 235.8, 1, 471.6, 0.0
408, 5, "20202020202", 339.62, 1, 679.23, 0.0
409, 5, "20202020202", 32.44, 1, 64.88, 0.0
409, 2, "20202020202", 350.26, 1, 700.53, 0.0
410, 6, "20202020202", 277.44, 1, 554.89, 0.0
411, 3, "10101010101", 265.22, 1, 530.44, 0.0
412, 3, "20202020202", 110.58, 1, 221.16, 0.0
413, 8, "20202020202", 213.82, 1, 610.92, 0.0
414, 4, "20202020202", 377.67, 1, 755.33, 0.0
415, 2, "20202020202", 230.66, 1, 461.33, 0.0
416, 3, "10101010101", 270.56, 1, 541.12, 0.0
417, 3, "10101010101", 222.53, 1, 445.06, 0.0
417, 3, "10101010101", 38.19, 1, 76.37, 0.0
418, 8, "10101010101", 272.01, 1, 777.16, 0.0
418, 3, "20202020202", 261.64, 1, 523.29, 0.0
419, 8, "10101010101", 228.74, 1, 653.53, 0.0
420, 1, "10101010101", 221.25, 1, 442.49, 0.0
421, 8, "20202020202", 96.15, 1, 274.71, 0.0
421, 7, "20202020202", 174.21, 1, 497.75, 0.0
422, 4, "10101010101", 293.1, 1, 586.2, 0.0
423, 4, "20202020202", 131.75, 1, 263.51, 0.0
424, 3, "20202020202", 66.39, 1, 132.77, 0.0
425, 6, "10101010101", 82.06, 1, 164.11, 0.0
426, 8, "10101010101", 78.61, 1, 224.61, 0.0
427, 8, "20202020202", 139.22, 1, 397.76, 0.0
428, 7, "10101010101", 160.09, 1, 457.39, 0.0
429, 4, "20202020202", 314.21, 1, 628.42, 0.0
